nama_tempat,type_place,alamat,jam_operasional,rating,jumlah_review,telepon,stt_tlp,website,latitude,longitude,Ketersediaan Akses,aksesibilitas
Masjid Baitul Arqom,Masjid,"CCWW+FJR, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114","04.00 hingga 05.30,11.30 hingga 20.00","4,4",86,,Tidak Ada ,Tidak Tersedia,-6.5537742,107.4465012,Aksesibilitas Tersedia,[]
Masjid Ar-rahman Polsek Purwakarta,Masjid,"Jl. Jend. Ahmad Yani No.65, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,4",15,,Tidak Ada ,Tidak Tersedia,-6.5571118,107.4369051,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jamie Al-Ishlah,Masjid,"Jl. Ibrahim Singadilaga No.23, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"4,8",35,,Tidak Ada ,Tidak Tersedia,-6.5451261,107.4412257,Aksesibilitas Tersedia,[]
Masjid Jami Al-Kautsar,Masjid,"FC2R+PQG, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat",Buka 24 jam,"4,7",20,,Tidak Ada ,Tidak Tersedia,-6.5481957,107.4419439,Aksesibilitas Tersedia,[]
Masjid Al-Maghfiroh,Masjid,"FC9W+XPQ, Kebon Kolot, Jl. Veteran, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"4,7",101,,Tidak Ada ,Tidak Tersedia,-6.5300494,107.4468649,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid IPIK GANDAMANA / SD Plus Mutiara Insani,Masjid,"Jl. Ipik Gandamanah No.7, RT.4/RW.1, Munjuljaya, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"4,7",95,"
(0264) 8225324",Ada,Tidak Tersedia,-6.5371392,107.4535627,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Al Hikmah Ciwareng,Masjid,"FCCQ+VRH, Ciwareng, Kec. Babakancikao, Kabupaten Purwakarta, Jawa Barat 41151",,"4,3",25,"
0896-6284-0672",Ada,Tidak Tersedia,-6.5278069,107.4396218,Aksesibilitas Tersedia,[]
Masjid Al-Ikhlas Batu Mas Regency,Masjid,"Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",Buka 24 jam,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.5264823,107.4621898,Aksesibilitas Tersedia,[]
Masjid Al-Idrus Purwakarta,Masjid,"CCXQ+5C8, Gg. Samolo, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41113",,"4,3",6,,Tidak Ada ,Tidak Tersedia,-6.5520826,107.4385751,Aksesibilitas Tersedia,[]
Masjid Jami' Al-Kautsar,Masjid,"FFG8+V3C, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118",,"4,7",10,,Tidak Ada ,Tidak Tersedia,-6.5228003,107.4651312,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Al-Abror,Masjid,"FF65+Q29, Kp. Tegal Junti, RT.06/RW.RT.04, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",,"4,9",21,,Tidak Ada ,Tidak Tersedia,-6.5380806,107.4576216,Aksesibilitas Tersedia,[]
Masjid Al-Hijrah,Masjid,"FFG3+PPF Cluster Koba Village, Ciseureuh, Purwakarta, Purwakarta Regency, West Java 41118",,"5,0",11,,Tidak Ada ,Tidak Tersedia,-6.5231861,107.4542995,Aksesibilitas Tersedia,[]
Masjid Almuawanah Kaum Kaler,Masjid,"CCWR+P2G Komp. Sumur Bandung, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41113",,"4,7",18,,Tidak Ada ,Tidak Tersedia,-6.5531835,107.4400699,Aksesibilitas Tersedia,[]
Masjid Al islam,Masjid,"Jl. Jend. Ahmad Yani No.130 13, RW.4, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41113",,"4,6",5,,Tidak Ada ,Tidak Tersedia,-6.5497878,107.4376922,Aksesibilitas Tersedia,[]
Masjid Jami Al-Yahya Purwakarta,Masjid,"Jl. Purnawarman Selatan No.13, Sindangkasih, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41112",,"4,7",9,"
0878-7990-4112",Ada,Tidak Tersedia,-6.5669559,107.4448786,Aksesibilitas Tersedia,[]
Masjid Ar Royyan,Masjid,"Jl. Ipik Gandamanah Blok Rawa Mekar 2 No, 30, Tegalmunjul, Purwakarta, Purwakarta Regency, West Java 41114",,"4,4",28,,Tidak Ada ,Tidak Tersedia,-6.5471801,107.4482236,Aksesibilitas Tersedia,[]
Masjid Jami' Nurul Huda,Masjid,"FFC4+4V8, Jl. Ipik Gandamanah, Munjuljaya, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.5297023,107.4572149,Aksesibilitas Tersedia,[]
Mesjid Besar An Nur Darangdan,Masjid,"Jl. Raya Darangdan No.21, Nagrak, Kec. Darangdan, Kabupaten Purwakarta, Jawa Barat 41163",,"4,6",21,,Tidak Ada ,Tidak Tersedia,-6.684995,107.4277252,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
Masjid Jami An-Najah,Masjid,"FF62+HVR, Jl.Ceulibadak, RT.2/RW.5, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",,"4,4",7,,Tidak Ada ,Tidak Tersedia,-6.5385083,107.4521457,Aksesibilitas Tersedia,[]
Masjid Al-Barokah,Masjid,"no Jl. Purnawarman Timur No.8, Sindangkasih, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41112",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.5626622,107.4456021,Aksesibilitas Tersedia,[]
"Masjid Darussalam Margajaya , Kec Purwakarta Kab Purwakarta",Masjid,"FF96+J34, Munjuljaya, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"3,5",4,"
0857-2447-1705",Ada,Tidak Tersedia,-6.5309847,107.4602074,Aksesibilitas Tersedia,[]
Masjid Al-Falah,Masjid,"FC9V+QHR, RT.39/RW.04, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"5,0",1,,Tidak Ada ,Tidak Tersedia,-6.5305013,107.4438894,Aksesibilitas Tersedia,[]
Masjid Nururrohmah,Masjid,"FC5R+MV4, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41119",,"4,9",8,,Tidak Ada ,Tidak Tersedia,-6.5408533,107.4422158,Aksesibilitas Tersedia,[]
Masjid Al Hasanah,Masjid,"Jl. Ipik Gandamanah Blok Rawa Mekar 2 No.28 A, RT.4/RW.1, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",,"4,4",7,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Besar Al Jihad,Masjid,"8H94+F75, Wanayasa, Kec. Wanayasa, Kabupaten Purwakarta, Jawa Barat 41174",Buka 24 jam,"4,7",151,,Tidak Ada ,Tidak Tersedia,-6.6813574,107.5557249,Aksesibilitas Tersedia,[]
Masjid endang,Masjid,"8F2H+7R4, Jl. Wanayasa-Bojong-Sawit, Neglasari, Kec. Darangdan, Kabupaten Purwakarta, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.6993621,107.4795632,Aksesibilitas Tersedia,[]
Masjid Endan Andansih,Masjid,"8F2F+7H4, Neglasari, Kec. Darangdan, Kabupaten Purwakarta, Jawa Barat 41163",04.30 hingga 21.30,"4,8",561,,Tidak Ada ,Tidak Tersedia,-6.7000642,107.4737009,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']"
Masjid Jami Adawatul Islamiyah,Masjid,"FF88+GM7, Jl. Citalang, Citalang, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41111",,"4,9",8,,Tidak Ada ,Tidak Tersedia,-6.5337011,107.4666698,Aksesibilitas Tersedia,[]
Masjid Jami Darussalam,Masjid,"CFJ4+GVF, Jl. Kapten Halim, Lebakanyar, Kec. Pasawahan, Kabupaten Purwakarta, Jawa Barat 41111",,"4,3",22,,Tidak Ada ,Tidak Tersedia,-6.5686988,107.4571748,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid Jami Al - Hidayah,Masjid,"Jl. Lodaya Kp. Baru No.8, Nagri Kidul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41111",,"4,9",17,,Tidak Ada ,Tidak Tersedia,-6.5541736,107.4513021,Aksesibilitas Tersedia,['Tidak memiliki tempat parkir khusus pengguna kursi roda']
Masjid At Taqwa Munjul Jaya Lama,Masjid,"JL. RAWASARI I Gg. Rw. Emas No.A39, RT.35/RW.3, Munjuljaya, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"4,8",44,,Tidak Ada ,Tidak Tersedia,-6.529983,107.4549754,Aksesibilitas Tersedia,[]
Masjid Al-Munajat,Masjid,"Jl. K.K Singawinata No.rt 21/03, Nagri Kidul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41111",,"4,0",3,,Tidak Ada ,Tidak Tersedia,-6.5551741,107.4468077,Aksesibilitas Tersedia,[]
Masjid Al Furqon,Masjid,"FC5V+QMW, Jl. Veteran, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"4,7",188,,Tidak Ada ,Tidak Tersedia,-6.5405089,107.4442127,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
MASJID JAMIE ASYSYIFA POLRES PURWAKARTA,Masjid,"FCFX+M5C, Jl. Veteran, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118",,"4,9",17,,Tidak Ada ,Tidak Tersedia,-6.5258177,107.4478846,Aksesibilitas Tersedia,[]
Masjid Jami Al-Husna,Masjid,"FF82+GG8, Munjuljaya, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"5,0",3,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
Masjid Jami Al Barokah,Masjid,"Jl. Jend. Sudirman Blok Mawar I No.223, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"4,8",10,,Tidak Ada ,Tidak Tersedia,-6.543196,107.444916,Aksesibilitas Tersedia,[]
MASJID AL HUSNA,Masjid,"Jl. Veteran No.164, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118",,"3,0",1,,Tidak Ada ,Tidak Tersedia,-6.5255053,107.4480045,Aksesibilitas Tersedia,[]
Masjid Al Jihad,Masjid,"CCQQ+9R3, Gg. Kolbis, Sindangkasih, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41112",,"4,6",12,,Tidak Ada ,Tidak Tersedia,-6.5616106,107.4395487,Aksesibilitas Tersedia,[]
Masjid Umar Bin Khotob,Masjid,"Jl. Habib Muhamad No.5, RT.19/RW.5, Nagri Kidul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41111",,,,"
0877-1749-1447",Ada,Tidak Tersedia,-6.5571813,107.4490866,Aksesibilitas Tersedia,[]
Masjid Jamie Al Muhibbah Ciseureuh,Masjid,"Jl. Ipik Gandamanah No.17, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",Buka 24 jam,"4,7",58,"
0877-7962-1555",Ada,Tidak Tersedia,-6.5250296,107.4585115,Aksesibilitas Tersedia,[]
Mdta Al Misbah,Masjid,"Jl. Kolonel Rahmat No.21, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",07.00 hingga 15.30,"4,7",29,,Tidak Ada ,Tidak Tersedia,-6.5422573,107.4557422,Aksesibilitas Tersedia,[]
Masjid Jami Dzikrullah,Masjid,"FFF3+WP9, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41117",,"4,8",5,,Tidak Ada ,Tidak Tersedia,-6.5252243,107.4543665,Aksesibilitas Tersedia,[]
Mesjid Jami Salafiyah Gg. Beringin,Masjid,"FC6X+F8W, Nagri Kaler, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",,"5,0",6,,Tidak Ada ,Tidak Tersedia,-6.5387671,107.4483165,Aksesibilitas Tersedia,[]
Bk Sig,Gereja,"Jl. Veteran No.220, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,,0264,"
(0264) 201836",Ada,Tidak Tersedia,-6.526354,107.447916,Aksesibilitas Tersedia,[]
Gereja Pasundan Jatiluhur,Gereja,"F9JW+4FQ, Unnamed Road,, Jatimekar, Kec. Jatiluhur, Kabupaten Purwakarta, Jawa Barat 41152",,"4,5",6,,Tidak Ada ,Tidak Tersedia,-6.5196678,107.3962454,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Purwakarta,Gereja,"Jl. Jendral Sudirman No.226, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",08.00 hingga 14.00,"4,5",80,,Tidak Ada ,Tersedia,-6.5420562,107.4438784,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Bethel Tabernakel,Gereja,"Jl. Hidayat Martalogawa, Kel. Nagri Tengah, PurwakartaJawa Barat,, Jl. Hidayat Martalogawa No.21, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",Tutup,"4,0",4,,Tidak Ada ,Tidak Tersedia,-6.5512982,107.44255,Aksesibilitas Tersedia,[]
GKKD PURWAKARTA,Gereja Kristen,"RT 006/ RW 003 Kp. Warung Mekar, Jalan Raya, Bungursari, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",,"5,0",5,"
0896-2800-1512",Ada,Tidak Tersedia,-6.4793138,107.479729,Aksesibilitas Tersedia,[]
GMAHK Jemaat Purwakarta,Gereja,"Jl. Taman Pahlawan No.20, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41119",19.00 hingga 21.00,"5,0",4,"
0899-3172-824",Ada,Tersedia,-6.5397851,107.4427673,Aksesibilitas Tersedia,[]
Gereja Kristen Pasundan Jemaat Sadang,Gereja Kristen,"Jl. Raya Sadang - Subang No.9, Ciwangi, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41118",,"4,9",16,"
(0264) 202597",Ada,Tidak Tersedia,-6.5141886,107.4676593,Aksesibilitas Tersedia,[]
Riung Asih,Gereja,"Jl. Raya Bungursari No.120, Bungursari, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",Tutup,"4,6",5,,Tidak Ada ,Tidak Tersedia,-6.4792532,107.4800665,Aksesibilitas Tersedia,[]
Gereja Kristus Purwakarta,Gereja,"Jl. Jendral Sudirman No.105, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",Buka 24 jam,"4,8",33,"
(0264) 201388",Ada,Tersedia,-6.5461255,107.4433923,Aksesibilitas Tersedia,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']"
GPdI Yesus Kristus Purwakarta,Gereja Pantekosta,"Gg. Bayeman No.32, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",Tutup,"4,1",12,"
0813-8730-7973",Ada,Tersedia,-6.542557,107.4430627,Aksesibilitas Tersedia,[]
"Gereja Katolik Santa Maria, Kota Bukit Indah",Gereja Katolik,"HF49+94Q, Jl. Kota Bukit Indah Raya, Wanakerta, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",,"4,8",209,,Tidak Ada ,Tidak Tersedia,-6.4440306,107.4678547,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Gereja Bethel Indonesia,Gereja,"Gg. Aster III No.68, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",16.00 hingga 18.00,"4,7",21,,Tidak Ada ,Tidak Tersedia,-6.5442064,107.4428329,Aksesibilitas Tersedia,[]
Pos Kebaktian GKP Jatiluhur,Gereja Kristen,"F9JW+4GG, Unnamed Road, Jatimekar, Kec. Jatiluhur, Kabupaten Purwakarta, Jawa Barat 41152",,,,,Tidak Ada ,Tidak Tersedia,-6.5196848,107.3963292,Aksesibilitas Tersedia,[]
"GSPDI - Filadelfia, Purwakarta",Gereja,"Jl. Kemuning No.8, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",18.00 hingga 21.00,"4,8",16,"
0878-7976-8600",Ada,Tersedia,-6.5351757,107.4462066,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
Gereja HKBP Purwakarta,Gereja Lutheran,"Jl. Veteran No.129, Ciseureuh, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41118",,"4,8",147,"
(0264) 201836",Ada,Tersedia,-6.5173759,107.450543,Aksesibilitas Tersedia,['Memiliki pintu masuk khusus pengguna kursi roda']
HKI PURWAKARTA,Gereja Protestan,"FC4R+GX7, Gg. Aster III, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",Tutup,"4,0",1,,Tidak Ada ,Tidak Tersedia,-6.5437072,107.4424161,Aksesibilitas Tersedia,[]
GKPS Purwakarta,Gereja,"Jalan Raya Cikopo KM 15,5, Cikampek, Cikopo, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41373",,,,,Tidak Ada ,Tidak Tersedia,-6.4348197,107.4797198,Aksesibilitas Tersedia,[]
"Gereja Katolik Paroki Salib Suci, Purwakarta",Gereja Katolik,"Jl. Jendral Sudirman No.45, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,7",149,"
(0264) 202789",Ada,Tersedia,-6.548254,107.4431016,Aksesibilitas Tersedia,[]
"Gereja Katolik Santa Maria, Kota Bukit Indah",Gereja Katolik,"HF49+94Q, Jl. Kota Bukit Indah Raya, Wanakerta, Kec. Bungursari, Kabupaten Purwakarta, Jawa Barat 41181",,"4,8",209,,Tidak Ada ,Tidak Tersedia,-6.4440306,107.4678547,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
"Gereja Katolik Paroki Salib Suci, Purwakarta",Gereja Katolik,"Jl. Jendral Sudirman No.45, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,7",149,"
(0264) 202789",Ada,Tersedia,-6.548254,107.4431016,Aksesibilitas Tersedia,[]
Vihara Budi Asih,Vihara,"Jl. Jend. Ahmad Yani No.6A, Sindangkasih, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,7",10,,Tidak Ada ,Tidak Tersedia,-6.5459766,107.4427901,Aksesibilitas Tersedia,[]
Vihara Budi Dharma,Vihara,"Jl. Jendral Sudirman No.181, Nagri Kaler, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41115",,"4,8",15,"
0818-0919-0636",Ada,Tidak Tersedia,-6.5435795,107.443478,Aksesibilitas Tersedia,[]
VIHARA Kuan Tek Kun bio,Vihara,"Jl. Jend. Ahmad Yani No.10, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,6",12,,Tidak Ada ,Tersedia,-6.5459878,107.4427921,Aksesibilitas Tersedia,[]
Alun-Alun Purwakarta,Taman Kota,"CCVR+MR9, Purwamekar, Nagri Tengah, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41114",,"4,5",6.188,,Tidak Ada ,Tidak Tersedia,-6.555829,107.442102,Aksesibilitas Tersedia,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']"
Ahmad Kamil Asegaf,Pura,"CCVQ+98C, Jl. Baing Marjuki, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat",,,,,Tidak Ada ,Tidak Tersedia,-6.5565655,107.4382665,Aksesibilitas Tersedia,[]
Lakshmi Narayana Swami temple,Pura,"CCX5+MCF, Kembangkuning, Kec. Jatiluhur, Kabupaten Purwakarta, Jawa Barat 41152","05.00 hingga 12.00,16.00 hingga 21.00","5,0",3,,Tidak Ada ,Tidak Tersedia,-6.5507773,107.4086205,Aksesibilitas Tersedia,[]
Hanuman temple,Pura,"CCW5+C6H, Cibinong, Kec. Jatiluhur, Kabupaten Purwakarta, Jawa Barat 41152",,"5,0",5,,Tidak Ada ,Tidak Tersedia,-6.5531927,107.4080243,Aksesibilitas Tersedia,[]
Kuil Hanuman,Pura,"Kembang Kuning, Ubrug Jatiluhur, Tegalmunjul, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41116",,,,,Tidak Ada ,Tidak Tersedia,-6.5386806,107.4499404,Aksesibilitas Tersedia,[]
Makam Syekh Baing Yusuf,Tempat Ziarah,"CCVR+HF9, Jl. Mr. Dr. Kusumahatmaja, Cipaisan, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41113",,"4,8",70,,Tidak Ada ,Tidak Tersedia,-6.5560995,107.4412475,Aksesibilitas Tersedia,[]
Pura paramamditha,Pura,"FC5W+PFQ, Nagri Kaler, jati, Kabupaten Purwakarta, Jawa Barat",,"4,0",1,,Tidak Ada ,Tidak Tersedia,,,Aksesibilitas Tersedia,[]
